> Border Bin # 225, Level 1
98.014648661	17.5063706416
97.7782864118	17.7033646143
97.6867322805	17.8644998856
97.751888304	17.9722285801
97.6430914778	18.2902265965
97.5635919738	18.3277637903
97.5013351644	18.2758831159
97.3455405509	18.5569542992
97.5269703212	18.489204242
97.7747768368	18.5699244678
97.747768368	18.865491722
97.6772716869	18.9341573205
97.8364232853	19.1010910201
97.7924773022	19.4019989319
97.8699931334	19.570763714
98.0349431601	19.6438544289
98.0500495918	19.8074311437
98.2600137331	19.6725413901
98.561684596	19.675288014
98.836957351	19.8164339666
98.913557641	19.7463950561
99.0322728313	19.8333714809
99.0623331044	20
> Border Bin # 262, Level 1
103.089951934	18.1371786069
103.281147478	18.2841229877
103.236896315	18.3572137026
103.305256733	18.4211490043
103.507743954	18.421606775
103.872434577	18.2793926909
103.972533761	18.3294422827
104.275883116	17.8519874876
104.789501793	17.41466392
104.748302434	16.5255207141
105.076676585	16.0975051499
105.42168307	16.0119020371
105.345540551	15.9299610895
105.401083391	15.8072785534
105.638361181	15.6560616464
105.600061036	15.4331273365
105.474784466	15.3607995727
105.58861677	15.3353170062
105.469138628	15.1132982376
105.620202945	14.9849698634
105.513084611	14.8094911116
105.535820554	14.5633630884
> Border Bin # 262, Level 1
104.970626383	20
104.787823301	19.8899824521
104.83634699	19.7914091707
104.713359274	19.7463950561
104.640268559	19.6119630732
104.516060121	19.6061646448
104.413672084	19.6932936599
104.040588998	19.6945143816
> Border Bin # 262, Level 1
104.039368276	19.6925307088
104.121614405	19.4938582437
103.879453727	19.2936598764
104.171053635	19.1931029221
104.741435874	18.7972838941
105.138933394	18.7028305486
105.195239185	18.6172274357
105.103837644	18.4478522927
105.18501564	18.3183031968
105.39360647	18.1499961852
105.499656672	18.1800564584
105.753871977	17.6699473564
106.211642634	17.2616159304
106.311894408	17.290608072
106.441901274	16.9892423896
106.561074235	16.9968719005
106.586709392	16.6271458
> Border Bin # 262, Level 1
100.511329824	20
100.40451667	19.7579919127
100.489662013	19.5378042267
100.775310903	19.4843976501
100.903639277	19.6235599298
101.281147478	19.5622186618
101.201647974	19.3572899977
101.258258946	19.1284046693
101.354390784	19.0386816205
101.252002747	18.8897535668
101.267566949	18.6805523766
101.056076905	18.4361028458
101.181658656	18.3308155947
101.190508888	18.0541695277
101.022201877	17.8930342565
100.910048066	17.5927367056
101.155565728	17.4602883955
101.230029755	17.5274280919
> Border Bin # 262, Level 1
106.588845655	16.6286717021
106.670023651	16.5844205386
106.701915007	16.4397650111
106.78034638	16.4306095979
106.875257496	16.5389486534
106.98924239	16.2977035172
107.132982376	16.273899443
107.334096284	16.0569161517
107.464713512	16.0785839628
107.398336767	15.9139391165
107.203936828	15.8600747692
107.174792096	15.7877470054
107.399404898	15.4955367361
107.510337987	15.493400473
107.695277333	15.2707713436
107.615014878	15.0621805142
107.467765316	15.0249485008
107.58892195	14.8914320592
107.513542382	14.8035400931
107.545891508	14.7052719921
> Border Bin # 262, Level 1
101.228046082	17.530327306
101.408407721	17.7308308537
101.584496834	17.7877470054
101.579461357	17.8635843442
101.727016098	17.9092088197
101.779964904	18.0633249409
101.907225147	18.034180209
102.086060883	18.2142366674
102.421911955	17.9821469444
102.598916609	17.9539177539
102.590066377	17.8416113527
102.670023651	17.8016327153
102.858625162	17.9746700237
103.03837644	17.9884031434
103.090562295	18.1391622797
