> Shore Bin # 226, Level 1
108.190280003	21.5349050126
108.121919585	21.5216296635
108.121919585	21.5207141222
> Shore Bin # 226, Level 1
106.723735409	20.8725108721
106.767071031	20.8484016175
106.723735409	20.8732738231
106.723735409	20.8725108721
> Shore Bin # 226, Level 1
107.658045319	21.1390859846
107.682612345	21.214618143
107.658045319	21.1450370031
107.658045319	21.1390859846
> Shore Bin # 226, Level 1
107.293812467	20.9057755398
107.325856413	20.870374609
107.295033188	20.9069962615
107.293812467	20.9057755398
> Shore Bin # 226, Level 1
106.782940414	20.9266803998
106.874952316	20.832074464
106.782940414	20.9283588922
106.782940414	20.9266803998
> Shore Bin # 226, Level 1
108	21.397878996
108.000762951	21.3986419471
107.832150759	21.3632410163
108	21.397878996
> Shore Bin # 226, Level 1
109.086289769	21.0449378195
109.14290074	21.0600442512
109.086289769	21.0533302815
109.086289769	21.0449378195
> Shore Bin # 226, Level 1
107.570458534	20.9991607538
107.635156786	21.1229114214
107.570458534	21.0000762951
107.570458534	20.9991607538
> Shore Bin # 226, Level 1
106.066529335	20
106.119172961	20.0437933928
106.112916762	20
> Shore Bin # 226, Level 1
109.732814527	20
109.710841535	20.014648661
109.672846571	20
> Shore Bin # 226, Level 2
106.497749294	20.2922102693
106.256656748	20.3280689708
106.166781109	20.5438315404
105.968566415	20.7049668116
105.816128786	21.0872053101
105.489433127	21.1569390402
105.431448844	21.2944228275
105.493858244	21.1708247501
105.842832074	21.0820172427
105.925535973	20.8274967575
106.060578317	20.6449988556
106.127718013	20.6422522316
106.261997406	20.3427176318
106.331883726	20.3805600061
106.490577554	20.3006027314
106.497749294	20.2922102693
> Shore Bin # 226, Level 2
100.303044175	25.6610971237
100.256351568	25.6066224155
100.119783322	25.9369802396
100.180209049	25.9420157168
100.303044175	25.6610971237
> Shore Bin # 226, Level 2
102.643015183	25.0231174182
102.78080415	24.8667124437
102.6411841	24.6691081102
102.641641871	25.0208285649
102.643015183	25.0231174182
> Shore Bin # 226, Level 2
102.494392309	23.7141985199
102.621347372	23.6603341726
102.517433433	23.6466010529
102.497444114	23.7116044862
102.494392309	23.7141985199
> Shore Bin # 226, Level 2
100.687724117	26.6311131456
100.689402609	26.6277561608
100.671702144	26.4788281071
100.687724117	26.6311131456
> Shore Bin # 226, Level 2
102.861066606	24.624399176
102.950789654	24.5699244678
102.840772107	24.357518883
102.861066606	24.624399176
> Shore Bin # 226, Level 2
103.030289158	24.9564354925
102.987716487	24.8577096208
103.029373617	24.9550621805
103.030289158	24.9564354925
> Shore Bin # 227, Level 1
110	20.2705424582
110.045777066	20.296177615
110.285038529	20.2412451362
110.535286488	20.4766918441
110.303654536	20.6683451591
110.338292515	20.7895017929
110.388647288	20.7232776379
110.373693446	20.8224612802
110.169527733	20.8433661402
110.153810941	20.9967193103
110.414587625	21.1841000992
110.381628138	21.4079499504
110.483710994	21.2883192187
110.423743038	21.2683299001
110.446631571	21.1879148547
110.631723507	21.2237735561
110.625772488	21.3487449454
110.650797284	21.2520027466
110.798352026	21.4137483787
111.074235142	21.4637979706
111.006790265	21.4602883955
111.029068437	21.5353627832
111.095750362	21.4604409857
111.289997711	21.4970626383
111.251697566	21.4129854276
111.409628443	21.5216296635
111.340810254	21.5262073701
111.446250095	21.5307850767
111.439993896	21.5986877241
111.467460136	21.5037766079
111.627527276	21.525444419
111.580834668	21.5762569619
111.638361181	21.5136949722
111.78377966	21.61669337
111.782864118	21.7116044862
111.674982834	21.7962920577
111.83993286	21.7753871977
111.861600671	21.6662851911
112.008850233	21.7657740139
111.996643015	21.8336766613
112.073243305	21.7821011673
112.194247349	21.840390631
112.192568856	21.7395284962
112.343327993	21.7079423209
112.412909133	21.774929427
112.364995804	21.9961852445
112.497138933	21.9417105364
112.415350576	21.8391699092
112.552529183	21.7546349279
112.840772107	21.9903868162
112.912489509	21.8519874876
> Shore Bin # 227, Level 1
110.937361715	20
110.932021057	20.0183108263
110.785839628	20.0154116121
110.684977493	20.1646448463
110.570382238	20.0949111162
110.592813001	20
> Shore Bin # 227, Level 1
110.467536431	20.9987029831
110.52246891	20.925459678
110.552071412	21.0617227436
110.394140536	21.0971236744
110.2371252	21.0000762951
110.467536431	20.9987029831
> Shore Bin # 227, Level 1
112.775005722	21.6820019837
112.725413901	21.6066224155
112.800030518	21.5837338827
112.872053101	21.7741664759
112.699168383	21.6853589685
112.775005722	21.6820019837
> Shore Bin # 227, Level 1
112	21.6461432822
111.842526894	21.6562142367
111.802853437	21.5632867933
112.003356985	21.6462958724
112	21.6461432822
> Shore Bin # 227, Level 1
110.553749905	20.9007400626
110.61326009	20.8636606394
110.643625544	20.9341573205
110.553749905	20.9016556039
110.553749905	20.9007400626
> Shore Bin # 227, Level 1
110.581216144	20
110.370794232	20.0912489509
110.285038529	20.0286869612
110.159151598	20.0654612039
110.094911116	20
> Shore Bin # 227, Level 1
110.427100023	21.1807431144
110.569161517	21.0920881971
110.622873274	21.208361944
110.427100023	21.1816586557
110.427100023	21.1807431144
> Shore Bin # 227, Level 1
112.651712825	21.636224918
112.656290532	21.714961471
112.517128252	21.5933470665
112.651712825	21.636224918
> Shore Bin # 227, Level 1
110.409552148	20.6524757763
110.475776303	20.5896086061
110.409552148	20.6575112535
110.409552148	20.6524757763
> Shore Bin # 227, Level 1
110.20202945	20.9500267033
110.255436027	20.9883268482
110.20202945	20.9507896544
110.20202945	20.9500267033
> Shore Bin # 227, Level 1
110.48783093	20.9266803998
110.541237507	20.9040970474
110.48798352	20.928206302
110.48783093	20.9266803998
> Shore Bin # 227, Level 1
110.546272984	20.3257801175
110.589150835	20.381170367
110.546272984	20.3274586099
110.546272984	20.3257801175
> Shore Bin # 227, Level 1
110	20.4554818036
110.016174563	20.4499885557
110	20.3930724041
> Shore Bin # 227, Level 2
111.383535515	23.4711223011
110.858014801	23.3572899977
110.769207294	23.4538796063
110.538033112	23.422293431
110.219729915	23.578393225
110.086366064	23.4003204395
110.225070573	23.5954833295
110.537727932	23.436942092
110.776379034	23.4766155489
110.867017624	23.3728542
111.057755398	23.4602883955
111.385519188	23.4819562066
111.476920729	23.4474708171
111.537804227	23.2199588006
111.652704662	23.1592278935
112.173342489	23.0882734417
112.318608377	23.1711299306
112.444495308	23.0588235294
112.622262913	23.1883726253
112.793011368	23.1647211414
112.923018235	22.848096437
113.085831998	22.776989395
113.049973297	22.7847714961
112.902723735	22.8461127642
112.779125658	23.1500724804
112.608072023	23.1624322881
112.455786984	23.0449378195
112.311741817	23.1606012055
112.166628519	23.0702677958
111.646601053	23.139391165
111.521324483	23.2117189288
111.383688106	23.4709697108
111.383535515	23.4711223011
> Shore Bin # 227, Level 2
110.256656748	21.9360646983
110.339665827	21.8908979934
110.332188907	21.7447165637
110.384679942	21.7639429313
110.333104448	21.713588159
110.256656748	21.9360646983
> Shore Bin # 227, Level 2
111.908903639	21.9028000305
111.955291066	21.7994964523
111.908903639	21.9018844892
111.908903639	21.9028000305
> Shore Bin # 227, Level 3
112.871595331	22.931715877
112.901960784	22.8854810407
112.877546349	22.9300373846
112.871595331	22.931715877
> Shore Bin # 261, Level 1
97.0353246357	17.2516975662
97.1123826963	17.0812542916
97.1386282139	17.1166552224
97.1454947738	16.9649805447
97.2695506218	16.850843061
97.2928969253	16.6700236515
97.3528648814	16.7158007172
97.3537804227	16.5049210346
97.621576257	16.5195696956
97.617456321	16.6478980697
97.6691844053	16.5529869535
97.7421225299	16.5626001373
97.6211184863	16.4974441138
97.6179140917	16.0616464485
97.5587090867	16.0766002899
97.7312886244	15.8583962768
97.6963454643	15.7566186007
97.8013275349	15.4033722438
97.7236591135	15.3540856031
97.7279316396	15.2608529793
97.8413061723	15.1924925612
97.7845426108	15.1766231785
97.7878995956	14.8708323796
97.8353551537	14.7208361944
97.9211108568	14.732433051
97.8728923476	14.6700236515
> Shore Bin # 261, Level 1
97.4454871443	16.4774547951
97.4570840009	16.3141832609
97.5558098726	16.2253757534
97.6121156634	16.4841687648
97.4454871443	16.48081178
97.4454871443	16.4774547951
> Shore Bin # 261, Level 1
97.577019913	16.2900740063
97.5950255589	16.2388036927
97.5771725032	16.2966353857
97.577019913	16.2900740063
> Shore Bin # 261, Level 1
97.6212710765	16.5391012436
97.6441596094	16.581216144
97.6212710765	16.5416952773
97.6212710765	16.5391012436
> Shore Bin # 261, Level 1
97.6412603952	15.5774776837
97.6559090562	15.4929427024
97.6412603952	15.578393225
97.6412603952	15.5774776837
> Shore Bin # 261, Level 2
99.8716716258	19.1969176776
99.9140917067	19.1544975967
99.8709086748	19.1961547265
99.8716716258	19.1969176776
> Shore Bin # 262, Level 1
109.083695735	14.7025253681
108.864576181	15.1457999542
108.942092012	15.2449835966
108.830853742	15.4178683146
108.783703365	15.3466086824
108.694132906	15.4828717479
108.666666667	15.4287022202
108.602883955	15.4792095827
108.265354391	16.0207522698
108.326695659	16.142824445
108.234531167	16.1483176928
108.224917983	16.0196841382
108.227512016	16.0845349813
108.127107652	16.119172961
108.200503548	16.2082856489
108.047455558	16.2279697871
108.096284428	16.225070573
108.038300145	16.3353933013
107.824063478	16.2903791867
107.78362707	16.3741512169
107.833676661	16.3717097734
107.691615167	16.5195696956
107.579003586	16.526131075
107.631189441	16.5499351492
107.429922942	16.6645304036
107.633630884	16.5658045319
107.204852369	16.9019607843
107.131914244	16.8540474556
107.19859617	16.9065384909
107.119707027	17.0841535058
106.631570916	17.457846952
106.463721675	17.7065690089
106.447089342	17.8765545129
106.519569696	17.9424734874
106.441290913	18.1200885023
106.329137102	18.078736553
106.358739605	18.1150530251
106.181582361	18.2595559625
106.09750515	18.2511635004
105.946593423	18.4719615473
105.891203174	18.395819028
105.928740368	18.4557869841
105.78362707	18.7598992905
105.748226139	18.7295338369
105.641260395	18.9007400626
105.632867933	19.0449378195
105.742885481	19.1041428244
105.732814527	19.2317082475
105.823758297	19.3090714885
105.782864118	19.6049439231
105.937895781	19.7792019532
105.867093919	19.7691309987
105.938658732	19.7891203174
105.927061875	19.8841840238
106.066529335	20
> Shore Bin # 262, Level 1
109.672846571	20
109.533684291	19.9465934234
109.535057603	19.8379491875
109.259937438	19.9029526207
109.1638056	19.7116044862
109.275806821	19.7886625467
109.303730831	19.6908522164
109.208361944	19.721980621
108.685893034	19.3754482338
108.631265736	19.2683299001
108.684672313	18.5082780194
108.99656672	18.3604180972
108.999160754	18.3604180972
109.455100328	18.2838178073
109.480888075	18.1887541009
109.567406729	18.2586404211
109.572442206	18.1603723201
109.629205768	18.2287327382
109.726253147	18.2142366674
109.672083619	18.2800030518
109.736324102	18.2742046235
109.752498665	18.4045166705
110	18.4496833753
> Shore Bin # 262, Level 1
110	19.903105211
109.99328603	19.8962386511
109.939116503	19.9945067521
109.834897383	19.9320973526
109.732814527	20
> Shore Bin # 262, Level 1
108.48783093	15.9633783474
108.545357443	15.9217212177
108.48798352	15.965819791
108.48783093	15.9633783474
> Shore Bin # 262, Level 1
109.097123674	15.3824673838
109.147020676	15.3875028611
109.097123674	15.3841458762
109.097123674	15.3824673838
> Shore Bin # 262, Level 1
108.627908751	15.4824139773
108.685435264	15.5057602808
108.627908751	15.4924849317
108.627908751	15.4824139773
> Shore Bin # 262, Level 1
106.112916762	20
106.108339055	19.9687190051
106.183260853	19.980468452
106.183413443	20
> Shore Bin # 262, Level 1
107.631036851	16.5699244678
107.925383383	16.3541618982
107.631189441	16.5716029603
107.631036851	16.5699244678
> Shore Bin # 262, Level 1
110	18.4353398947
109.964599069	18.3907835508
110	18.3877317464
> Shore Bin # 262, Level 2
105.823300526	14.5122453651
105.928282597	14.7649347677
105.888914321	14.9675745785
105.603875792	15.3266193637
105.254749371	15.2397955291
105.498893721	15.3183794919
105.635309377	15.663385977
105.388265812	15.8205539025
105.339742123	15.9296559091
105.415274281	16.0088502327
105.058060578	16.0985732815
104.948500801	16.2645914397
104.743877317	16.5224689097
104.782787823	17.412527657
104.26474403	17.8583962768
103.971618219	18.3253223468
103.866178378	18.273899443
103.320820935	18.4174868391
103.244678416	18.3527885863
103.290760662	18.2813763638
103.086594949	18.1380941482
103.273823148	18.2900740063
103.226062409	18.360265507
103.300831617	18.4277103838
103.509117266	18.4303044175
103.869230182	18.2858014801
103.982146944	18.333104448
104.461890593	17.6981765469
104.786907759	17.4244296941
104.757152667	16.524757763
105.083543145	16.1013199054
105.42839704	16.0131227588
105.352559701	15.9299610895
105.411459525	15.8126192111
105.645075151	15.6641489281
105.60250248	15.4335851072
105.524223697	15.3611047532
105.613946746	15.3366903182
105.90218967	14.9858854047
105.942778668	14.753337911
105.869382773	14.5947966735
> Shore Bin # 262, Level 2
108.366674296	15.8510719463
108.386968795	15.7842374304
108.297550927	15.8249790188
108.350347143	15.8638895247
108.355992981	15.8608377203
108.366674296	15.8510719463
> Shore Bin # 262, Level 2
102.605630579	16.8349736782
102.548561837	16.5668726635
102.577553979	16.7313649195
102.37644007	16.8122377356
102.605630579	16.8352788586
102.605630579	16.8349736782
> Shore Bin # 262, Level 2
100.273899443	15.7244220645
100.33417258	15.7061112383
100.175020981	15.7102311742
100.270847639	15.7253376059
100.273899443	15.7244220645
> Shore Bin # 262, Level 2
103.486991684	16.7861448081
103.558861677	16.7557793545
103.383840696	16.6009002823
103.486991684	16.7866025788
103.486991684	16.7861448081
> Shore Bin # 262, Level 2
104.172426947	17.2436102846
104.268558785	17.1457999542
104.197146563	17.1050583658
104.171358816	17.2449835966
104.172426947	17.2436102846
> Shore Bin # 262, Level 2
109.515220874	19.4088654917
109.678034638	19.3269245441
109.50530251	19.3058670939
109.515220874	19.4088654917
> Shore Bin # 262, Level 3
105.854734112	14.5444419013
105.855497063	14.5413900969
105.854734112	14.5444419013
> Shore Bin # 263, Level 1
110	18.3877317464
110.047455558	18.3837644007
110.195925841	18.6179903868
110.390783551	18.704509041
110.324559396	18.6691081102
110.411688411	18.6611734188
110.536202029	18.7815671015
110.513313497	18.8845654994
110.509193561	18.8012512398
110.430457008	18.8375677119
110.572060731	19.0482948043
110.533760586	19.1457999542
110.832074464	19.5442130159
110.791180285	19.6075379568
110.876325628	19.6249332418
110.81544213	19.5974670024
110.855878538	19.5228503853
111.042038605	19.6400396735
110.937361715	20
> Shore Bin # 263, Level 1
110.592813001	20
110.612497139	19.9162279698
110.584115358	19.9987792782
110.581216144	20
> Shore Bin # 263, Level 1
110	18.4496833753
110.013427939	18.4521248188
110	18.4353398947
> Shore Bin # 263, Level 1
110.094911116	20
110	19.903105211
